NO_NAME,ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME
9069,934558,3,1,0,2,0,0,0.303011193,1,1,1,1,10238,10000,0,4,0,6,0
9070,208928,1,0,0,0,0,0,0.626643104,1,0,0,1,10238,14000,0,0,0,0,0
9071,240407,0,0,1,0,0,3,0.525311111,1,1,0,1,32765,8000,0,0,0,0,1
9072,359057,3,1,0,2,1,2,0.515566697,1,1,1,1,10238,11000,0,6,0,3,0
9073,30482,3,1,0,3,1,0,0.715571334,1,1,1,1,10238,6000,0,3,1,5,0
9074,168954,1,1,0,1,0,0,0.447107355,1,1,1,1,10238,11000,0,1,0,2,0
9075,178472,2,0,0,1,2,2,0.669545605,1,1,0,0,92101,9000,0,0,0,1,0
9076,154179,2,1,0,2,2,2,0.535139783,1,1,1,0,10238,12000,0,0,0,4,0
9077,232363,1,0,0,1,0,3,0.401631437,0,1,0,1,32765,9000,0,3,1,0,1
9078,925114,2,0,0,2,0,0,0.490170063,1,0,1,1,10238,12000,0,1,2,7,0
9079,326989,1,0,0,1,2,2,0.59581987,0,0,0,1,10238,12000,0,1,0,2,0
9080,99527,1,1,0,1,2,0,0.541829759,1,1,1,0,10238,11697.00321,0,1,0,1,0
9081,178135,1,1,0,1,2,0,0.405137061,1,1,1,0,92101,9000,0,3,0,1,0
9082,25584,2,0,0,1,0,2,0.576642461,1,0,0,1,10238,13000,0,1,0,0,0
9083,25908,0,0,0,0,1,1,0.358401414,0,1,0,0,10238,16000,0,0,0,0,1
9084,163134,2,0,0,2,0,0,0.453823831,1,1,0,1,10238,12000,0,4,0,2,0
9085,808000,1,1,0,0,2,2,0.489500404,1,0,0,1,10238,15000,0,0,0,0,0
9086,156590,2,0,1,2,2,2,0.578373653,1,1,0,1,92101,10000,0,3,1,0,0
9087,190973,0,1,0,0,1,1,0.434433845,0,1,0,1,92101,11000,0,0,0,0,1
9088,359707,0,1,0,0,2,0,0.527911797,1,1,1,1,10238,12000,0,0,0,0,0
9089,37519,3,0,0,0,2,2,0.560541352,1,1,1,1,32765,3000,0,0,0,0,1
9090,202356,2,0,0,1,2,2,0.596320922,1,1,1,1,10238,12000,0,0,0,2,0
9091,822043,0,0,0,0,0,1,0.387315345,0,1,0,1,10238,11000,0,0,0,0,1
9092,838096,2,1,0,2,2,2,0.578819841,1,0,0,0,32765,15000,0,5,0,0,0
9093,152285,1,1,0,1,0,1,0.469807474,0,0,0,0,32765,13000,0,5,0,0,1
9094,407888,0,0,0,0,1,1,0.467602352,0,1,0,0,32765,12000,0,0,0,0,1
9095,301382,2,0,0,0,0,2,0.693727422,1,0,1,0,32765,11697.00321,0,0,0,0,1
9096,496530,2,0,0,2,2,2,0.43174913,1,0,0,0,10238,16000,0,0,0,1,0
9097,693562,1,0,1,0,0,3,0.393078544,1,1,1,0,32765,8000,0,0,0,0,0
9098,523948,1,1,0,1,2,0,0.44585012,1,1,0,1,10238,14000,0,1,0,0,1
9099,816754,1,1,0,1,2,2,0.385787248,1,1,1,1,10238,10000,0,0,1,5,0
9100,715219,0,1,0,0,1,0,0.423158406,1,1,0,0,32765,14000,0,0,0,0,0
9101,793710,2,1,0,1,0,3,0.377873001,0,1,0,1,10238,12000,0,1,0,3,1
9102,999332,1,1,0,1,1,1,0.250983078,1,1,0,0,10238,13000,0,0,0,1,0
9103,188077,3,0,0,3,2,2,0.652740568,1,0,1,0,32765,9000,0,6,0,0,0
9104,414428,1,0,0,0,1,1,0.41714741,0,1,0,1,32765,8000,0,0,0,0,1
9105,648631,1,0,1,0,1,3,0.452081283,1,1,1,1,10238,6000,0,0,0,0,0
9106,883608,1,1,1,0,1,1,0.283039766,1,1,0,0,32765,11697.00321,1,0,0,0,1
9107,736595,1,1,0,1,0,0,0.630006597,1,1,0,0,10238,13000,0,0,0,0,0
9108,396343,0,0,0,0,1,1,0.488119855,0,1,0,1,10238,12000,0,0,0,0,1
9109,706405,3,1,0,1,0,0,0.465420589,1,1,0,0,32765,13000,0,4,0,0,1
9110,228528,1,1,0,1,0,3,0.506773872,1,1,0,0,10238,16000,0,0,0,2,0
9111,333280,3,1,0,0,2,2,0.595013659,1,1,1,1,10238,10000,0,0,0,0,0
9112,434106,1,1,0,1,2,2,0.392681223,1,1,1,1,32765,8000,1,4,1,0,1
9113,999478,1,1,0,1,0,0,0.533387549,1,1,0,0,10238,15000,0,0,0,1,0
9114,540120,0,1,0,0,2,3,0.455404964,1,1,0,0,32765,13000,0,0,0,0,1
9115,424713,2,0,0,2,0,0,0.446200875,1,1,1,1,10238,11000,0,0,0,1,0
9116,321318,3,1,0,0,2,2,0.516667313,1,1,0,1,10238,14000,0,0,0,0,1
9117,34569,2,1,0,2,2,2,0.594733912,1,0,0,1,10238,11000,0,5,0,5,0
9118,960986,0,1,0,0,2,1,0.238748973,1,1,1,0,32765,11697.00321,0,0,0,0,1
9119,652400,1,0,0,1,0,3,0.48232218,1,1,0,0,10238,16000,0,0,0,0,0
9120,73396,1,1,0,0,0,1,0.247118428,0,1,0,0,10238,15000,0,0,0,0,1
9121,645088,1,0,0,0,2,0,0.497113427,1,1,1,1,10238,11697.00321,0,0,0,0,1
9122,907794,0,1,0,0,0,1,0.374935686,0,1,1,0,32765,12000,0,0,0,0,1
9123,174879,2,0,0,0,2,2,0.701259777,1,0,1,1,10238,5000,0,0,0,0,0
9124,53695,1,0,0,1,0,2,0.592702616,1,0,0,1,32765,11000,0,2,0,0,0
9125,764882,0,1,0,0,0,1,0.364608417,0,1,0,0,10238,11697.00321,0,0,0,0,1
9126,938653,2,1,0,2,0,0,0.298873586,1,1,0,1,10238,11000,0,1,0,8,0
9127,405291,2,1,0,2,1,0,0.473999984,1,1,1,1,32765,9000,0,4,1,0,1
9128,847383,2,0,0,2,2,2,0.586057943,1,1,1,1,32765,14000,0,5,1,3,0
9129,459822,1,0,0,0,2,2,0.585196754,0,1,1,1,32765,8000,0,0,0,0,0
9130,748443,2,0,0,2,0,0,0.63738357,1,0,0,0,32765,13000,0,2,0,0,0
9131,153643,2,0,0,2,0,0,0.694180121,1,0,0,1,10238,12000,0,1,1,3,0
9132,592880,1,1,0,1,0,0,0.45842719,0,0,0,1,10238,17000,0,0,0,0,1
9133,923414,0,0,0,0,0,3,0.29330979,0,1,1,1,10238,8000,0,0,0,0,1
9134,969407,2,0,0,2,0,2,0.486941236,1,1,1,1,10238,12000,0,1,0,4,0
9135,708830,3,1,0,0,2,2,0.585485906,0,1,1,1,10238,12000,0,0,0,0,1
9136,865371,0,0,0,0,2,3,0.476231349,1,1,0,0,10238,17000,0,0,0,0,1
9137,204909,0,0,0,0,1,1,0.363201926,0,0,0,0,32765,16000,0,0,0,0,1
9138,13877,3,1,0,1,1,0,0.592371248,1,1,1,1,32765,10000,0,1,0,2,0
9139,971183,0,1,1,0,1,3,0.4031126,0,1,1,1,32765,7000,0,0,0,0,1
9140,565356,1,0,0,1,0,1,0.498121688,1,1,0,1,32765,11697.00321,0,2,1,0,1
9141,81548,2,0,0,2,2,2,0.655753989,1,1,0,1,92101,12000,0,5,0,0,0
9142,776090,1,1,0,1,0,0,0.556446561,1,1,1,1,10238,9000,0,1,1,1,0
9143,657437,1,1,0,1,1,3,0.199917765,0,1,0,0,10238,11697.00321,0,0,0,0,0
9144,412878,2,0,0,1,0,2,0.56461603,1,0,1,0,32765,14000,0,0,0,1,0
9145,915119,2,0,0,2,0,0,0.434556767,1,1,1,0,10238,12000,0,1,1,0,0
9146,280870,0,1,0,0,0,3,0.323521115,1,0,0,1,10238,11697.00321,0,0,0,0,0
9147,560714,1,0,0,1,1,1,0.354832886,1,1,1,1,32765,9000,0,0,0,0,0
9148,513543,3,0,0,3,0,2,0.482736607,1,1,0,1,10238,11000,0,1,1,2,0
9149,729096,1,0,0,1,0,0,0.573552883,1,0,1,0,32765,11000,0,0,0,0,0
9150,807325,0,0,0,0,1,1,0.440330335,1,1,0,0,10238,16000,0,0,0,0,1
9151,368643,2,1,0,2,2,2,0.446335189,1,1,1,1,32765,8000,0,2,0,4,1
9152,905916,2,0,0,0,2,2,0.455310851,1,0,1,1,32765,5000,0,0,0,0,0
9153,852233,3,0,0,2,0,0,0.420231859,1,1,1,1,10238,11000,0,2,0,8,0
9154,364755,1,0,0,1,1,1,0.263870982,0,1,1,1,10238,11697.00321,0,1,0,2,0
9155,217068,3,1,0,3,2,2,0.490972494,1,1,1,1,10238,10000,0,4,1,9,0
9156,257230,2,0,1,2,2,0,0.446193079,1,1,1,1,10238,11000,0,1,0,0,0
9157,406476,1,0,1,1,1,1,0.429624331,1,1,0,1,10238,11000,0,0,0,0,0
9158,401441,2,1,0,2,0,2,0.544571975,1,0,1,1,10238,8000,0,2,1,0,0
9159,898142,1,1,0,1,2,2,0.49548964,0,1,1,1,32765,7000,0,3,2,0,1
9160,221675,1,1,0,1,2,3,0.38989779,0,1,0,1,32765,14000,0,3,0,3,1
9161,785763,0,0,0,0,1,1,0.537944104,0,1,0,0,10238,17000,0,0,0,0,1
9162,769248,2,1,0,2,0,2,0.65164966,1,1,0,1,10238,14000,0,3,0,1,0
9163,805148,0,0,0,0,0,0,0.599510748,1,1,0,0,32765,11000,0,0,0,0,0
9164,256110,2,0,0,0,0,2,0.527089069,1,1,0,1,32765,11697.00321,0,0,0,0,1
9165,159372,0,0,0,0,0,3,0.508437363,1,1,0,1,32765,9000,0,0,0,0,0
9166,390441,1,1,0,1,2,0,0.49099573,1,0,1,0,92101,14000,0,2,0,0,1
9167,556081,3,1,0,1,1,2,0.589322652,1,1,1,0,10238,11697.00321,1,3,0,1,1
9168,396740,2,0,0,1,2,2,0.691186414,1,0,1,1,10238,9000,0,2,0,1,0
9169,34082,0,1,0,0,2,3,0.371964913,0,1,1,0,10238,14000,0,0,0,0,1
9170,163235,2,1,0,1,0,2,0.597905303,0,1,0,0,32765,12000,0,0,0,1,1
9171,130132,1,1,0,1,0,1,0.253769578,0,1,0,0,92101,15000,0,1,1,0,1
9172,139560,0,1,0,0,2,0,0.544392588,0,1,1,1,32765,12000,0,0,0,0,1
9173,402924,1,0,0,1,2,3,0.588467539,0,1,1,1,10238,13000,0,2,0,0,1
9174,413274,1,1,0,1,0,3,0.432225048,0,1,1,1,32765,11697.00321,0,4,0,2,0
9175,764369,2,1,0,2,2,2,0.69847733,1,1,1,1,10238,15000,0,0,2,2,0
9176,510806,2,0,1,1,0,3,0.542870116,1,1,1,1,10238,10000,0,0,0,3,0
9177,737210,0,0,0,0,2,0,0.590372332,1,1,1,1,32765,6000,0,0,0,0,0
9178,708471,3,0,0,0,0,2,0.554151077,1,0,0,1,10238,12000,0,0,0,0,0
9179,473499,0,0,0,0,1,1,0.326360556,1,1,0,0,32765,11697.00321,0,0,0,0,1
9180,612859,1,1,0,1,2,3,0.449419537,1,1,1,0,10238,15000,0,1,0,1,1
9181,181205,3,1,0,3,1,0,0.455399661,1,0,1,1,10238,10000,0,10,1,2,0
9182,677756,1,1,1,1,0,3,0.430887,0,0,1,0,10238,13000,0,2,1,1,1
9183,972892,2,1,0,2,0,0,0.644209812,1,1,1,1,10238,9000,0,1,0,3,0
9184,363870,3,0,0,3,0,2,0.797687359,1,0,1,1,10238,9000,0,4,1,4,0
9185,730888,2,1,0,2,0,2,0.61511709,1,1,0,1,32765,9000,0,4,0,1,0
9186,604985,2,0,0,1,2,2,0.657290417,1,0,0,1,10238,10000,0,1,1,0,0
9187,458071,1,1,0,0,2,2,0.430334645,1,1,1,1,32765,11000,0,0,0,0,0
9188,987951,2,0,0,2,2,2,0.782808644,1,0,1,1,10238,8000,0,4,0,2,0
9189,263459,2,1,0,0,2,0,0.29115087,1,1,1,1,10238,11000,0,0,0,0,1
9190,46149,2,1,0,1,2,2,0.783287861,1,1,1,1,10238,10000,0,2,1,2,0
9191,125413,0,1,0,0,1,1,0.283773193,1,1,1,0,10238,16000,1,0,0,0,0
9192,927933,2,0,1,1,0,0,0.530956726,0,1,0,1,10238,15000,0,1,0,0,0
9193,635894,3,1,0,1,0,2,0.390293636,1,0,1,1,10238,11697.00321,0,1,0,1,0
9194,969222,0,1,0,0,1,3,0.299665022,0,1,0,0,10238,13000,0,0,0,0,1
9195,711566,0,0,0,0,2,0,0.492514037,1,1,1,1,10238,10000,0,0,0,0,0
9196,36313,1,1,0,1,0,3,0.549445938,0,1,0,1,10238,14000,0,1,0,0,1
9197,222134,2,0,0,0,0,2,0.64048633,0,0,1,1,32765,11697.00321,0,0,0,0,0
9198,253090,1,0,0,1,2,0,0.539533014,1,1,1,1,10238,11000,0,0,0,0,0
9199,893372,2,0,0,1,2,2,0.385351736,0,0,0,0,10238,14000,0,1,0,2,0
9200,742796,0,1,0,0,1,1,0.366027899,0,1,0,0,32765,13000,0,0,0,0,1
9201,139831,2,0,0,0,2,2,0.555932693,1,1,1,1,32765,8000,0,0,0,0,1
9202,198178,1,1,0,1,2,2,0.584195405,1,1,0,0,10238,15000,0,2,0,0,0
9203,956991,1,0,0,1,2,2,0.614870608,1,0,1,1,10238,8000,0,1,0,1,0
9204,735691,1,1,0,1,0,1,0.350525415,0,1,0,0,10238,16000,0,0,1,1,1
9205,967483,2,1,0,2,0,0,0.643774906,1,0,0,0,10238,14000,0,2,1,3,0
9206,804403,1,1,0,1,0,3,0.399917832,0,1,0,0,32765,13000,0,4,0,0,1
9207,865947,2,0,0,1,2,2,0.461944726,1,1,1,1,32765,7000,0,1,2,0,1
9208,930270,2,0,0,2,0,2,0.716129867,0,1,1,1,92101,10000,0,3,0,0,1
9209,455923,1,0,0,1,2,0,0.594003409,1,1,1,1,10238,11697.00321,0,0,0,3,0
9210,9519,2,0,0,2,2,2,0.57206869,0,1,0,0,10238,15000,0,3,1,2,0
9211,333079,3,1,0,3,0,3,0.528835829,0,1,1,1,10238,9000,0,8,0,2,0
9212,937071,2,1,0,2,2,0,0.435310943,1,1,0,1,10238,9000,0,2,1,2,0
9213,42198,1,1,1,1,2,3,0.555412308,0,1,0,1,10238,13000,0,0,0,1,1
9214,660734,2,0,0,2,2,2,0.536959851,0,0,0,0,10238,14000,0,0,0,2,0
9215,647230,1,1,0,1,0,1,0.485903068,1,1,0,0,10238,14000,0,1,1,0,0
9216,553867,1,0,0,1,0,0,0.424541022,1,1,0,1,10238,11000,1,0,0,0,0
9217,275092,3,0,0,3,0,2,0.478821591,1,1,1,1,10238,14000,1,4,0,1,0
9218,534988,2,0,1,1,2,2,0.671070495,1,0,1,1,32765,6000,0,2,0,2,0
9219,140186,2,1,0,1,0,2,0.518725304,1,0,1,1,32765,8000,0,6,0,0,0
9220,695203,1,0,0,0,0,0,0.553209514,0,1,0,1,10238,11000,0,0,0,0,1
9221,955081,3,0,0,0,2,2,0.768231231,1,0,1,1,32765,11000,0,0,0,0,0
9222,555926,0,0,0,0,0,3,0.447887531,0,0,1,1,32765,8000,0,0,0,0,1
9223,788253,0,0,0,0,1,1,0.364249626,0,1,0,0,32765,12000,0,0,0,0,1
9224,812388,2,0,0,0,0,0,0.590549785,1,1,0,1,10238,13000,0,0,0,0,0
9225,533826,1,0,0,0,2,2,0.68419154,0,1,0,1,10238,14000,0,0,0,0,0
9226,908057,3,1,0,3,2,2,0.515709385,1,0,1,1,10238,11000,1,2,0,4,0
9227,376457,2,0,0,0,0,0,0.638259612,0,1,1,1,10238,10000,0,0,0,0,1
9228,760347,3,0,0,3,2,2,0.530299745,1,0,1,1,32765,11697.00321,0,3,0,1,0
9229,742164,3,0,0,3,2,2,0.674041429,1,0,1,1,10238,7000,0,1,0,2,0
9230,620903,1,0,0,1,0,1,0.503705661,0,1,1,1,10238,15000,0,0,0,1,1
9231,600221,1,0,0,1,0,0,0.480860723,1,1,1,1,32765,8000,0,2,1,0,0
9232,344420,3,1,1,1,0,2,0.609533189,1,0,1,1,10238,11000,0,4,0,0,0
9233,823080,0,0,0,0,1,1,0.493482353,1,1,0,1,10238,11697.00321,0,0,0,0,1
9234,137679,2,0,0,2,0,0,0.844769399,1,1,0,0,10238,17000,0,2,0,3,0
9235,826526,0,0,0,0,0,1,0.326073299,1,1,0,1,32765,12000,0,0,0,0,1
9236,362357,2,0,0,2,2,2,0.603393139,1,1,1,0,32765,11697.00321,0,3,0,0,0
9237,559904,1,0,0,0,2,2,0.68740776,1,1,1,1,32765,9000,0,0,0,0,0
9238,836845,2,1,0,1,2,2,0.624085098,0,0,1,0,10238,11697.00321,0,0,0,0,0
9239,536715,1,0,1,0,1,3,0.303676066,1,1,0,1,32765,6000,0,0,0,0,1
9240,757781,3,0,0,3,2,2,0.638409362,1,1,1,1,10238,11000,0,1,1,1,0
9241,641758,2,0,0,2,1,3,0.338923451,1,1,0,1,21217,12000,0,2,0,1,1
9242,346059,1,1,0,1,2,0,0.607396326,1,1,1,0,92101,13000,0,1,0,1,1
9243,862185,0,0,0,0,2,0,0.384318854,1,1,0,0,32765,15000,0,0,0,0,1
9244,38798,2,0,0,1,0,0,0.574636895,1,1,0,1,10238,11697.00321,0,2,0,1,0
9245,834706,1,1,0,1,2,3,0.325345833,0,1,0,0,10238,17000,0,0,0,1,1
9246,482099,2,0,0,2,0,2,0.739736543,0,1,1,1,10238,9000,0,0,1,2,0
9247,379173,2,1,0,2,1,3,0.42137279,1,1,0,1,10238,9000,0,5,0,3,0
9248,634385,0,0,0,0,1,3,0.434726358,1,1,0,0,10238,11000,0,0,0,0,0
9249,659824,2,0,0,2,0,0,0.55153282,1,1,1,1,32765,5000,0,5,0,0,0
9250,100769,1,0,1,1,1,1,0.409563587,0,1,0,0,10238,13000,0,0,0,0,0
9251,806041,3,0,1,1,2,2,0.664944594,1,1,1,1,10238,14000,0,0,0,0,0
9252,358231,1,0,0,1,0,1,0.421776116,1,1,1,1,10238,11000,0,0,0,2,0
9253,858469,1,1,1,1,0,3,0.436357558,1,0,0,0,10238,17000,0,3,0,1,0
9254,340922,3,0,0,3,0,2,0.545417084,1,0,1,1,10238,8000,0,4,0,6,0
9255,743349,2,1,0,2,0,2,0.472550559,0,1,1,1,10238,13000,0,4,0,5,0
9256,777322,0,1,0,0,0,1,0.410965888,0,1,0,0,32765,9000,1,0,0,0,1
9257,35846,1,0,0,1,1,0,0.536232105,1,1,0,1,10238,13000,0,1,1,0,0
9258,277281,2,0,0,2,0,0,0.604809212,1,1,1,1,10238,13000,0,1,0,1,0
9259,977326,0,0,0,0,1,3,0.382970366,1,0,1,0,10238,14000,0,0,0,0,0
9260,719469,2,0,1,2,1,2,0.610668073,1,1,1,1,10238,8000,0,2,0,0,0
9261,623049,3,0,1,3,0,2,0.607760458,1,1,0,1,32765,11000,1,10,0,1,0
9262,458864,1,0,0,1,2,2,0.550179149,1,1,1,1,10238,9000,0,0,0,0,0
9263,704602,0,0,0,0,0,1,0.436782293,1,1,0,0,10238,15000,0,0,0,0,1
9264,631585,3,0,0,2,2,2,0.722674132,1,1,1,1,32765,7000,0,1,0,0,0
9265,284620,2,1,0,2,2,0,0.405036965,1,0,1,1,32765,11000,0,2,3,2,1
9266,871638,2,0,0,1,0,0,0.554678071,0,1,1,1,10238,10000,0,1,0,3,0
9267,846727,1,0,0,1,2,3,0.48489898,0,1,0,1,92101,11000,0,1,0,0,1
9268,717824,2,0,0,1,2,2,0.667716779,1,0,1,0,10238,12000,0,1,0,0,0
9269,595512,3,1,0,1,2,2,0.597827962,1,0,1,1,32765,8000,0,7,0,1,0
9270,776319,0,0,0,0,0,3,0.409979645,0,1,0,0,10238,13000,0,0,0,0,1
9271,516854,3,1,0,3,0,2,0.652009134,1,1,1,1,10238,8000,0,3,1,3,0
9272,904806,1,0,0,1,0,1,0.36356514,1,0,0,1,32765,12000,0,1,0,0,0
9273,237044,2,1,0,2,1,0,0.568465708,1,1,0,1,10238,13000,0,3,0,5,0
9274,735970,2,1,0,2,2,3,0.484922679,1,1,0,1,10238,13000,0,4,2,5,0
9275,532449,2,0,1,2,1,0,0.600160088,1,0,1,1,10238,8000,0,3,0,0,0
9276,364211,1,0,0,0,0,2,0.598475097,1,1,0,1,10238,14000,0,0,0,0,1
9277,538937,0,1,1,0,0,1,0.17325367,0,0,0,1,10238,12000,0,0,0,0,0
9278,964893,2,0,0,2,0,3,0.365866257,1,1,0,1,32765,10000,0,0,2,1,0
9279,359552,2,1,0,0,2,2,0.662263092,0,0,1,1,92101,10000,0,0,0,0,0
9280,520977,0,0,0,0,0,1,0.296457919,0,1,0,1,10238,13000,0,0,0,0,0
9281,564276,3,1,0,1,2,2,0.665446511,0,0,0,0,10238,14000,0,3,1,0,1
9282,815188,0,1,0,0,0,1,0.459820902,1,1,0,0,10238,16000,0,0,0,0,1
9283,731941,1,0,0,0,1,1,0.304478223,0,0,0,1,10238,13000,0,0,0,0,1
9284,250884,2,0,0,1,0,2,0.55409927,1,0,1,1,10238,10000,0,2,1,2,0
9285,492981,0,1,0,0,0,0,0.550136014,1,1,1,1,10238,11697.00321,0,0,0,0,0
9286,392330,0,0,0,0,0,3,0.50881529,1,0,0,0,10238,11697.00321,0,0,0,0,1
9287,819683,2,0,0,2,0,0,0.582434902,0,1,1,1,92101,10000,0,1,0,0,0
9288,850880,2,1,0,0,0,2,0.657510925,1,1,1,1,32765,5000,0,0,0,0,1
9289,122218,1,0,1,0,2,0,0.539891767,0,1,0,1,10238,9000,0,0,0,0,1
9290,400118,1,0,0,1,0,2,0.78824552,1,0,1,0,32765,12000,0,0,1,0,0
9291,952862,2,0,0,1,0,2,0.374098895,1,0,1,0,10238,11000,0,0,0,1,0
9292,715393,3,0,0,0,0,3,0.453388114,0,1,1,1,32765,5000,0,0,0,0,1
9293,991373,2,0,0,1,2,2,0.623647721,1,1,1,1,10238,13000,0,0,0,1,0
9294,648831,1,0,0,1,0,2,0.547884164,1,1,0,0,10238,14000,0,0,0,0,0
9295,341566,0,1,1,0,0,1,0.343087377,0,1,0,0,92101,17000,0,0,0,0,1
9296,670801,2,1,0,2,0,2,0.51900995,1,0,1,1,10238,13000,0,2,0,4,0
9297,299582,2,1,0,2,2,0,0.567389899,0,0,1,1,10238,8000,0,0,1,8,0
9298,472624,2,1,0,2,2,2,0.681724827,1,0,0,1,10238,10000,0,2,1,3,0
9299,485103,1,1,0,1,0,2,0.704943376,1,0,1,0,10238,14000,0,1,1,3,0
9300,385407,1,0,0,0,2,2,0.709498938,1,1,1,1,10238,9000,0,0,0,0,0
9301,152379,0,0,1,0,0,3,0.38115045,0,1,1,1,10238,14000,0,0,0,0,1
9302,440240,3,0,0,3,2,2,0.727622916,1,0,0,1,32765,12000,0,3,2,0,0
9303,598079,1,1,0,1,2,3,0.55757774,1,1,0,0,10238,16000,0,3,0,2,0
9304,813470,2,0,0,2,1,1,0.365531549,0,1,0,0,10238,12000,0,3,0,2,1
9305,258190,2,1,0,2,2,0,0.507181927,1,0,1,0,32765,10000,0,2,1,2,0
9306,770671,2,0,0,2,1,0,0.510915655,1,0,1,1,92101,11697.00321,0,1,0,1,0
9307,574717,3,1,0,3,0,2,0.576180378,1,1,1,1,10238,11000,0,6,0,6,0
9308,535303,1,1,0,1,0,2,0.672263119,0,1,1,1,10238,9000,0,1,0,0,0
9309,677109,0,1,0,0,1,1,0.489406502,1,1,0,0,10238,17000,0,0,0,0,1
9310,247706,3,1,0,0,1,0,0.454779064,1,1,1,1,10238,11000,0,0,0,0,1
9311,338645,0,0,0,0,1,1,0.291594811,1,1,0,1,10238,14000,0,0,0,0,1
9312,273775,2,1,1,2,0,0,0.580004481,1,0,0,1,92101,13000,0,2,1,3,0
9313,524250,0,0,0,0,0,3,0.334101504,0,1,0,1,10238,15000,0,0,0,0,1
9314,683955,0,1,0,0,0,1,0.354334377,0,1,0,1,10238,14000,0,0,0,0,1
9315,242935,3,1,1,3,0,2,0.596545619,1,1,1,1,10238,13000,0,5,1,4,0
9316,11761,3,0,0,2,2,2,0.802275006,1,0,1,1,10238,12000,0,3,0,1,0
9317,337899,1,0,0,1,0,0,0.711988805,0,1,0,1,10238,11697.00321,0,1,0,0,0
9318,998522,1,0,0,1,0,3,0.435499178,1,1,0,0,10238,14000,0,1,1,2,0
9319,595420,2,0,1,0,1,3,0.344871204,0,1,0,1,10238,13000,0,0,0,0,1
9320,575122,2,0,0,1,2,2,0.635212672,1,1,1,1,32765,8000,0,1,0,0,0
9321,360802,2,0,1,0,2,2,0.559612726,0,1,0,1,10238,8000,0,0,0,0,1
9322,304497,3,1,0,3,2,2,0.600260671,1,1,1,1,10238,10000,0,4,0,1,0
9323,156736,2,0,0,2,0,0,0.43314078,1,0,1,0,10238,14000,0,0,0,2,0
9324,861774,2,0,0,2,0,2,0.760675848,1,1,1,1,10238,9000,0,1,2,4,0
9325,757691,0,0,0,0,0,1,0.301594648,1,1,0,0,10238,15000,0,0,0,0,0
9326,822394,1,1,0,1,0,1,0.305731019,1,0,0,1,32765,12000,0,2,2,0,0
9327,445677,2,1,0,1,2,2,0.826054026,1,0,1,1,10238,7000,0,0,1,6,0
9328,775391,0,1,0,0,1,3,0.318457878,0,1,1,1,10238,9000,0,0,0,0,1
9329,691012,2,0,0,2,1,2,0.627556507,1,0,1,1,10238,8000,0,4,0,2,0
9330,899031,2,1,0,2,2,2,0.626302285,1,1,1,1,32765,8000,0,7,2,3,1
9331,467419,3,0,0,1,2,2,0.636154312,1,1,1,1,10238,9000,0,0,0,0,0
9332,417881,2,0,0,2,0,2,0.690984892,0,1,1,1,10238,11000,0,1,0,0,0
9333,385269,2,0,1,2,2,2,0.758835709,1,0,0,1,92101,16000,0,4,0,1,0
9334,542801,2,1,0,2,0,2,0.537987099,1,0,1,1,10238,11000,0,1,0,3,0
9335,79380,1,0,0,0,0,0,0.510119699,1,0,1,1,10238,8000,0,0,0,0,0
9336,888614,3,1,0,3,0,2,0.483732802,1,0,1,1,10238,12000,0,3,3,8,0
9337,886052,3,0,0,2,2,2,0.758415066,1,1,0,1,10238,11697.00321,0,4,0,1,0
9338,55900,1,1,1,1,0,0,0.575349438,1,0,1,0,10238,12000,0,1,0,1,0
9339,642001,1,0,0,1,1,1,0.43039268,0,1,0,1,10238,11697.00321,0,0,0,1,1
9340,781094,2,1,0,2,2,2,0.57758783,1,1,1,1,10238,11000,0,4,0,4,0
9341,121160,1,1,0,0,0,3,0.371654755,0,1,1,1,10238,11697.00321,0,0,0,0,1
9342,972043,0,1,0,0,0,1,0.320823312,0,1,0,0,10238,13000,0,0,0,0,1
9343,76939,0,0,0,0,0,3,0.457725702,0,0,1,0,10238,13000,0,0,0,0,0
9344,839121,3,0,0,1,1,0,0.566472602,1,1,1,1,10238,8000,0,1,0,2,0
9345,45659,2,1,0,2,0,0,0.451496575,0,0,0,1,10238,12000,0,3,0,7,0
9346,404518,1,0,0,1,0,2,0.724728914,1,1,1,1,10238,11000,0,3,0,2,0
9347,35051,1,0,0,0,0,3,0.242856647,1,1,1,1,10238,11000,0,0,0,0,0
9348,74669,0,0,1,0,0,0,0.57903571,1,0,0,0,32765,14000,0,0,0,0,0
9349,690706,1,0,0,0,2,2,0.503152122,1,1,1,0,32765,9000,0,0,0,0,1
9350,91353,2,0,0,2,2,2,0.694402044,1,0,0,1,10238,15000,0,1,0,1,0
9351,344510,3,1,0,3,0,2,0.548400663,1,1,1,1,10238,13000,0,5,1,4,0
9352,712777,2,0,0,2,1,2,0.685731574,1,1,1,1,10238,12000,0,1,0,4,0
9353,480812,1,0,0,1,0,0,0.453573258,1,0,1,1,10238,9000,0,1,0,2,0
9354,580705,0,1,0,0,2,3,0.399326871,0,1,0,0,10238,15000,0,0,0,0,1
